H,w
-1.3269230769230769,12566.370614359172
-1.1578947368421053,12566.370614359172
-1.1403508771929827,12566.370614359172
-1.0,12566.370614359172
-0.9523809523809523,12566.370614359172
-0.8636363636363635,12566.370614359172
-0.8208955223880597,12566.370614359172
-0.7042253521126761,12566.370614359172
-0.6901408450704225,12566.370614359172
-0.581081081081081,12566.370614359172
-0.581081081081081,12566.370614359172
-0.48051948051948057,12566.370614359172
-0.48051948051948057,12566.370614359172
-0.3717948717948718,12566.370614359172
-0.3717948717948718,12566.370614359172
-0.2749999999999999,12566.370614359172
-0.2658227848101265,12566.370614359172
-0.18749999999999997,12566.370614359172
-0.17721518987341772,12566.370614359172
-0.08974358974358967,12566.370614359172
-0.07792207792207792,12566.370614359172
-0.0,12566.370614359172
-0.0,12566.370614359172
0.10666666666666667,12566.370614359172
0.11999999999999994,12566.370614359172
0.21917808219178075,12566.370614359172
0.23611111111111105,12566.370614359172
0.338235294117647,12566.370614359172
0.338235294117647,12566.370614359172
0.48437500000000006,12566.370614359172
0.46875000000000006,12566.370614359172
0.6271186440677966,12566.370614359172
0.6271186440677966,12566.370614359172
0.8302830188679244,12566.370614359172
0.8490566037735848,12566.370614359172
1.0850000000000002,12566.370614359172
1.1303260869565217,12566.370614359172
1.3414634146341464,12566.370614359172
1.4499999999999997,12566.370614359172
1.7941176470588234,12566.370614359172
1.8787878787878787,12566.370614359172
2.444444444444444,12566.370614359172
2.68,12566.370614359172
3.6842105263157894,12566.370614359172
3.944444444444444,12566.370614359172
6.636363636363636,12566.370614359172
7.3999999999999995,12566.370614359172
19.02377972465582,12566.370614359172
76.0,12566.370614359172
-15.4,12566.370614359172
-12.833333333333334,12566.370614359172
-6.076923076923077,12566.370614359172
-5.571428571428571,12566.370614359172
-3.7142857142857144,12566.370614359172
-3.5454545454545454,12566.370614359172
-2.75,12566.370614359172
-2.6896551724137936,12566.370614359172
-2.2,12566.370614359172
-2.111111111111111,12566.370614359172
-1.8095238095238095,12566.370614359172
-1.744186046511628,12566.370614359172
-1.469387755102041,12566.370614359172
-1.4489795918367347,12566.370614359172
-1.2592592592592593,12566.370614359172
-1.2545454545454544,12566.370614359172
-1.05,12566.370614359172
-1.0163934426229508,12566.370614359172
-0.9062499999999999,12566.370614359172
-0.8769999999999999,12566.370614359172
-0.7794117647058824,12566.370614359172
-0.7536231884057972,12566.370614359172
-0.647887323943662,12566.370614359172
-0.638888888888889,12566.370614359172
-0.5333333333333332,12566.370614359172
-0.52,12566.370614359172
-0.4473684210526317,12566.370614359172
-0.42857142857142866,12566.370614359172
-0.3333333333333333,12566.370614359172
-0.3205128205128205,12566.370614359172
-0.23076923076923075,12566.370614359172
-0.21794871794871798,12566.370614359172
-0.14102564102564094,12566.370614359172
-0.12820512820512814,12566.370614359172
-0.05263157894736842,12566.370614359172
-0.02631578947368421,12566.370614359172
0.05405405405405399,12566.370614359172
0.0675675675675675,12566.370614359172
0.16666666666666666,12566.370614359172
0.18309859154929573,12566.370614359172
0.27941176470588225,12566.370614359172
0.29411764705882343,12566.370614359172
0.421875,12566.370614359172
0.4285714285714286,12566.370614359172
0.55,12566.370614359172
0.6034482758620691,12566.370614359172
0.7547169811320755,12566.370614359172
0.7735849056603774,12566.370614359172
1.0208333333333333,12566.370614359172
1.0212765957446808,12566.370614359172
1.2857142857142858,12566.370614359172
1.35,12566.370614359172
1.657142857142857,12566.370614359172
1.7647058823529413,12566.370614359172
2.25,12566.370614359172
2.3703703703703702,12566.370614359172
