X,CH1,Unnamed: 3,CH3
-0.00050000002375,-0.14,,1.3239999999999998
-0.00049800000852,-0.24,,1.3719999999999999
-0.00049599999329,-0.24,,1.3719999999999999
-0.00049399997806,-0.36,,1.42
-0.00049200002104,-0.38,,1.42
-0.00049000000581,-0.46,,1.44
-0.00048799999058,-0.48,,1.46
-0.00048600000446,-0.58,,1.48
-0.00048399998923,-0.6,,1.48
-0.0004820000031,-0.7,,1.52
-0.00047999998787,-0.7,,1.512
-0.00047800000175,-0.78,,1.52
-0.00047599998652,-0.8,,1.512
-0.00047400000039,-0.9,,1.532
-0.00047199998517,-0.9,,1.524
-0.00046999999904,-1.0,,1.524
-0.00046800001292,-0.98,,1.516
-0.00046599999769,-1.06,,1.516
-0.00046400001156,-1.08,,1.516
-0.00046199999633,-1.16,,1.488
-0.00046000001021,-1.16,,1.48
-0.00045799999498,-1.24,,1.4520000000000002
-0.00045600000885,-1.24,,1.4440000000000002
-0.00045399999362,-1.3,,1.4240000000000002
-0.0004520000075,-1.32,,1.3880000000000001
-0.00044999999227,-1.36,,1.388
-0.00044800000614,-1.36,,1.36
-0.00044599999092,-1.42,,1.3239999999999998
-0.00044400000479,-1.42,,1.284
-0.00044199998956,-1.46,,1.256
-0.00044000000344,-1.46,,1.228
-0.00043799998821,-1.5,,1.1600000000000001
-0.00043600000208,-1.5,,1.1800000000000002
-0.00043399998685,-1.52,,1.092
-0.00043200000073,-1.52,,1.084
-0.0004299999855,-1.56,,1.016
-0.00042799999937,-1.56,,1.016
-0.00042600001325,-1.54,,0.9359999999999999
-0.00042399999802,-1.56,,0.8999999999999999
-0.00042200001189,-1.58,,0.828
-0.00041999999667,-1.56,,0.82
-0.00041800001054,-1.54,,0.7399999999999999
-0.00041599999531,-1.56,,0.7399999999999999
-0.00041400000919,-1.54,,0.6120000000000001
-0.00041199999396,-1.52,,0.6120000000000001
-0.00041000000783,-1.54,,0.52
-0.0004079999926,-1.52,,0.512
-0.00040600000648,-1.48,,0.4
-0.00040399999125,-1.48,,0.392
-0.00040200000512,-1.44,,0.30799999999999994
-0.0003999999899,-1.46,,0.2799999999999999
-0.00039800000377,-1.4,,0.16800000000000004
-0.00039599998854,-1.38,,0.16800000000000004
-0.00039400000242,-1.34,,0.06400000000000006
-0.00039199998719,-1.34,,0.06400000000000006
-0.00039000000106,-1.28,,-0.040000000000000036
-0.00038799998583,-1.28,,-0.06800000000000006
-0.00038599999971,-1.2,,-0.16400000000000003
-0.00038400001358,-1.2,,-0.18400000000000005
-0.00038199999835,-1.12,,-0.28
-0.00038000001223,-1.12,,-0.28
-0.000377999997,-1.04,,-0.39599999999999996
-0.00037600001087,-1.04,,-0.39599999999999996
-0.00037399999565,-0.96,,-0.504
-0.00037200000952,-0.94,,-0.504
-0.00036999999429,-0.86,,-0.612
-0.00036800000817,-0.86,,-0.612
-0.00036599999294,-0.76,,-0.72
-0.00036400000681,-0.74,,-0.74
-0.00036199999158,-0.66,,-0.832
-0.00036000000546,-0.66,,-0.832
-0.00035799999023,-0.54,,-0.9239999999999999
-0.0003560000041,-0.54,,-0.9319999999999999
-0.00035399998887,-0.44,,-1.016
-0.00035200000275,-0.42,,-1.016
-0.00034999998752,-0.32,,-1.088
-0.0003480000014,-0.32,,-1.1
-0.00034599998617,-0.22,,-1.1720000000000002
-0.00034400000004,-0.2,,-1.1840000000000002
-0.00034199998481,-0.0799,,-1.248
-0.00033999999869,-0.0799,,-1.248
-0.00033800001256,0.04,,-1.3239999999999998
-0.00033599999733,0.06,,-1.3239999999999998
-0.00033400001121,0.16,,-1.3719999999999999
-0.00033199999598,0.18,,-1.3719999999999999
