X,CH1,Unnamed: 3,CH3
-0.0024800002575,0.38,,-1.42
-0.0024700001813,0.58,,-1.3
-0.0024600001052,0.6,,-1.3
-0.0024500002619,0.78,,-1.16
-0.0024400001857,0.82,,-1.12
-0.0024300001096,0.98,,-0.96
-0.0024200002663,1.0,,-0.9199999999999999
-0.0024100001901,1.16,,-0.78
-0.002400000114,1.18,,-0.72
-0.0023900002707,1.3,,-0.54
-0.0023800001945,1.32,,-0.52
-0.0023700001184,1.42,,-0.31999999999999995
-0.0023600000422,1.44,,-0.29999999999999993
-0.0023500001989,1.52,,-0.09999999999999998
-0.0023400001228,1.52,,-0.06000000000000005
-0.0023300000466,1.58,,0.15999999999999992
-0.0023200002033,1.58,,0.15999999999999992
-0.0023100001272,1.6,,0.38
-0.002300000051,1.6,,0.3999999999999999
-0.0022900002077,1.56,,0.6000000000000001
-0.0022800001316,1.56,,0.6200000000000001
-0.0022700000554,1.52,,0.8199999999999998
-0.0022600002121,1.52,,0.8199999999999998
-0.002250000136,1.42,,1.0
-0.0022400000598,1.4,,1.02
-0.0022300002165,1.32,,1.16
-0.0022200001404,1.3,,1.18
-0.0022100000642,1.16,,1.34
-0.0022000002209,1.14,,1.3399999999999999
-0.0021900001448,0.98,,1.44
-0.0021800000686,0.96,,1.46
-0.0021700002253,0.78,,1.5
-0.0021600001492,0.76,,1.52
-0.002150000073,0.58,,1.56
-0.0021400002297,0.56,,1.54
-0.0021300001536,0.34,,1.56
-0.0021200000774,0.32,,1.56
-0.0021100002341,0.1,,1.52
-0.002100000158,0.0799,,1.54
-0.0020900000818,-0.16,,1.48
-0.0020800002385,-0.18,,1.46
-0.0020700001623,-0.4,,1.38
-0.0020600000862,-0.42,,1.3599999999999999
-0.0020500002429,-0.64,,1.26
-0.0020400001667,-0.66,,1.24
-0.0020300000906,-0.84,,1.0999999999999999
-0.0020200002473,-0.86,,1.08
-0.0020100001711,-1.04,,0.9
-0.002000000095,-1.04,,0.8401000000000001
-0.0019900000188,-1.22,,0.7
-0.0019800001755,-1.22,,0.68
-0.0019700000994,-1.36,,0.5
-0.0019600000232,-1.36,,0.44
-0.0019500001799,-1.48,,0.24
-0.0019400001038,-1.48,,0.21999999999999997
-0.0019300001441,-1.58,,0.020000000000000018
-0.0019200001843,-1.58,,0.0
-0.0019100001082,-1.6,,-0.21999999999999997
-0.0019000001485,-1.62,,-0.21999999999999997
-0.0018900000723,-1.6,,-0.43999999999999995
-0.0018800001126,-1.62,,-0.48
-0.0018700001528,-1.6,,-0.6800000000000002
-0.0018600000767,-1.6,,-0.6800000000000002
-0.001850000117,-1.52,,-0.8799999999999999
-0.0018400001572,-1.52,,-0.8999999999999999
-0.0018300000811,-1.44,,-1.06
-0.0018200001214,-1.42,,-1.08
-0.0018100001616,-1.3,,-1.22
-0.0018000000855,-1.3,,-1.26
-0.0017900001258,-1.16,,-1.38
-0.001780000166,-1.14,,-1.4
-0.0017700000899,-0.96,,-1.48
-0.0017600001302,-0.94,,-1.5
-0.0017500001704,-0.76,,-1.54
-0.0017400000943,-0.74,,-1.54
-0.0017300001346,-0.56,,-1.58
-0.0017200000584,-0.52,,-1.58
-0.0017100000987,-0.3,,-1.58
-0.001700000139,-0.28,,-1.58
-0.0016900000628,-0.06,,-1.56
-0.0016800001031,-0.06,,-1.56
-0.0016700001433,0.18,,-1.5
-0.0016600000672,0.22,,-1.48
-0.0016500001075,0.42,,-1.4
-0.0016400001477,0.44,,-1.38
-0.0016300000716,0.64,,-1.26
-0.0016200001119,0.66,,-1.24
-0.0016100001521,0.86,,-1.1
-0.001600000076,0.88,,-1.08
-0.0015900001163,1.06,,-0.8999999999999999
-0.0015800001565,1.06,,-0.8601
-0.0015700000804,1.2,,-0.68
-0.0015600001207,1.22,,-0.66
-0.0015500000445,1.36,,-0.46
-0.0015400000848,1.38,,-0.44
-0.0015300001251,1.46,,-0.24
-0.0015200000489,1.48,,-0.21999999999999997
-0.0015100000892,1.54,,0.0
-0.0015000001295,1.54,,0.0
-0.0014900000533,1.58,,0.21999999999999997
-0.0014800000936,1.58,,0.24
-0.0014700001338,1.6,,0.43999999999999995
-0.0014600000577,1.58,,0.48
-0.001450000098,1.56,,0.68
-0.0014400001382,1.56,,0.7000000000000001
-0.0014300000621,1.5,,0.8799999999999999
-0.0014200001024,1.48,,0.8799999999999999
-0.0014100001426,1.4,,1.08
-0.0014000000665,1.38,,1.06
-0.0013900001068,1.26,,1.22
-0.001380000147,1.26,,1.26
-0.0013700000709,1.1,,1.3599999999999999
-0.0013600001112,1.08,,1.38
-0.001350000035,0.92,,1.46
-0.0013400000753,0.9,,1.48
-0.0013300001156,0.72,,1.52
-0.0013200000394,0.7,,1.54
-0.0013100000797,0.5,,1.56
-0.00130000012,0.48,,1.56
-0.0012900000438,0.26,,1.56
-0.0012800000841,0.24,,1.54
-0.0012700001244,0.02,,1.5
-0.0012600000482,0.0,,1.52
-0.0012500000885,-0.24,,1.44
-0.0012400001287,-0.26,,1.44
-0.0012300000526,-0.48,,1.32
-0.0012200000929,-0.5,,1.34
-0.0012100001331,-0.7,,1.2000000000000002
-0.001200000057,-0.72,,1.1800000000000002
-0.0011900000973,-0.9,,1.04
-0.0011800000211,-0.94,,1.0199
-0.0011700000614,-1.1,,0.84
-0.0011600001017,-1.12,,0.82
-0.0011500000255,-1.26,,0.64
-0.0011400000658,-1.28,,0.6000000000000001
-0.0011300001061,-1.4,,0.39999999999999997
-0.0011200000299,-1.42,,0.38
-0.0011100000702,-1.5,,0.16000000000000003
-0.0011000001105,-1.52,,0.16000000000000003
-0.0010900000343,-1.58,,-0.06000000000000005
-0.0010800000746,-1.58,,-0.08000000000000007
-0.0010700001149,-1.62,,-0.28
-0.0010600000387,-1.62,,-0.32000000000000006
-0.001050000079,-1.6,,-0.54
-0.0010400001192,-1.6,,-0.54
-0.0010300000431,-1.58,,-0.7400000000000001
-0.0010200000834,-1.58,,-0.7400000000000001
-0.0010100001236,-1.5,,-0.94
-0.0010000000475,-1.5,,-0.98
-0.00099000008777,-1.4,,-1.12
-0.00098000001162,-1.38,,-1.1199999999999999
-0.00097000005189,-1.26,,-1.3
-0.00096000009216,-1.24,,-1.3
-0.00095000007423,-1.08,,-1.42
-0.00094000005629,-1.06,,-1.42
-0.00093000003835,-0.9,,-1.5
-0.00092000007862,-0.88,,-1.54
-0.00091000006068,-0.68,,-1.56
-0.00090000004275,-0.68,,-1.58
-0.00089000008302,-0.46,,-1.6
-0.00088000006508,-0.44,,-1.6
-0.00087000004714,-0.22,,-1.6
-0.00086000002921,-0.2,,-1.58
-0.00085000006948,0.02,,-1.54
-0.00084000005154,0.04,,-1.52
-0.0008300000336,0.26,,-1.44
-0.00082000007387,0.3,,-1.44
-0.00081000005594,0.5,,-1.36
-0.000800000038,0.54,,-1.32
-0.00079000007827,0.72,,-1.1800000000000002
-0.00078000006033,0.74,,-1.1800000000000002
-0.00077000004239,0.94,,-1.0399
-0.00076000002446,0.94,,-1.0199
-0.00075000006473,1.12,,-0.84
-0.00074000004679,1.12,,-0.82
-0.00073000002885,1.26,,-0.6200000000000001
-0.00072000006912,1.28,,-0.6000000000000001
-0.00071000005119,1.4,,-0.4
-0.00070000003325,1.4,,-0.38
-0.00069000007352,1.5,,-0.16000000000000003
-0.00068000005558,1.5,,-0.14
-0.00067000003764,1.56,,0.06000000000000005
-0.00066000001971,1.56,,0.10000000000000009
-0.00065000005998,1.6,,0.30000000000000004
-0.00064000004204,1.6,,0.33999999999999997
-0.0006300000241,1.58,,0.52
-0.00062000006437,1.58,,0.54
-0.00061000004644,1.54,,0.7200000000000001
-0.0006000000285,1.54,,0.7600000000000001
-0.00059000001056,1.46,,0.94
-0.00058000005083,1.46,,0.94
-0.00057000003289,1.36,,1.1199999999999999
-0.00056000001496,1.34,,1.1401
-0.00055000005523,1.22,,1.26
-0.00054000003729,1.2,,1.28
-0.00053000001935,1.04,,1.4
-0.00052000005962,1.04,,1.42
-0.00051000004169,0.86,,1.5
-0.00050000002375,0.84,,1.52
-0.00049000000581,0.64,,1.54
-0.00048000004608,0.62,,1.54
-0.00047000002814,0.42,,1.56
-0.00046000003931,0.4,,1.56
-0.00045000002137,0.18,,1.54
-0.00044000003254,0.16,,1.52
-0.0004300000146,-0.0799,,1.5
-0.00042000002577,-0.1,,1.48
-0.00041000003694,-0.32,,1.44
-0.000400000019,-0.34,,1.4
-0.00039000003017,-0.54,,1.3
-0.00038000001223,-0.58,,1.28
-0.00037000002339,-0.78,,1.1400000000000001
-0.00036000003456,-0.8,,1.12
-0.00035000001662,-0.98,,0.98
-0.00034000002779,-0.98,,0.96
-0.00033000000985,-1.16,,0.74
-0.00032000002102,-1.16,,0.74
-0.00031000003219,-1.32,,0.54
-0.00030000001425,-1.32,,0.54
-0.00029000002542,-1.44,,0.33999999999999997
-0.00028000000748,-1.44,,0.29999999999999993
-0.00027000001865,-1.52,,0.09999999999999998
-0.00026000002981,-1.54,,0.08000000000000007
-0.00025000001187,-1.58,,-0.1399999999999999
-0.00024000002304,-1.6,,-0.15999999999999992
-0.00023000001966,-1.62,,-0.36
-0.00022000001627,-1.62,,-0.3999999999999999
-0.00021000001288,-1.6,,-0.6000000000000001
-0.0002000000095,-1.6,,-0.6000000000000001
-0.00019000000611,-1.56,,-0.7799999999999999
-0.00018000001728,-1.54,,-0.8399999999999999
-0.0001700000139,-1.48,,-1.0
-0.00016000001051,-1.46,,-1.0
-0.00015000000712,-1.36,,-1.18
-0.00014000000374,-1.34,,-1.18
-0.00013000001491,-1.2,,-1.34
-0.00012000001152,-1.18,,-1.3599999999999999
-0.00011000000814,-1.02,,-1.44
-0.00010000000475,-1.0,,-1.44
-9.000000864e-05,-0.84,,-1.52
-8.0000005255e-05,-0.82,,-1.54
-7.000000187e-05,-0.62,,-1.58
-6.000000576e-05,-0.6,,-1.6
-5.0000002375e-05,-0.4,,-1.58
-4.0000002627e-05,-0.36,,-1.6
-3.000000288e-05,-0.16,,-1.58
-2.0000001314e-05,-0.14,,-1.56
-1.0000000657e-05,0.12,,-1.52
0.0,0.12,,-1.5
1.0000000657e-05,0.34,,-1.42
2.0000001314e-05,0.36,,-1.4
3.000000288e-05,0.58,,-1.3
4.0000002627e-05,0.6,,-1.3
5.0000002375e-05,0.78,,-1.14
6.000000576e-05,0.82,,-1.14
7.000000187e-05,0.98,,-0.96
8.0000005255e-05,1.0,,-0.94
9.000000864e-05,1.16,,-0.78
0.00010000000475,1.18,,-0.74
0.00011000000814,1.32,,-0.54
0.00012000001152,1.32,,-0.5
0.00013000001491,1.44,,-0.31999999999999995
0.00014000000374,1.44,,-0.2799999999999999
0.00015000000712,1.52,,-0.09999999999999998
0.00016000001051,1.54,,-0.06000000000000005
0.0001700000139,1.58,,0.14
0.00018000001728,1.58,,0.15999999999999992
0.00019000000611,1.6,,0.36
0.0002000000095,1.6,,0.3999999999999999
0.00021000001288,1.56,,0.6000000000000001
0.00022000001627,1.58,,0.6200000000000001
0.00023000001966,1.52,,0.8199999999999998
0.00024000002304,1.52,,0.8399999999999999
0.00025000001187,1.44,,1.02
0.00026000002981,1.4,,1.02
0.00027000001865,1.32,,1.16
0.00028000000748,1.3,,1.18
0.00029000002542,1.16,,1.32
0.00030000001425,1.16,,1.3399999999999999
0.00031000003219,0.98,,1.44
0.00032000002102,0.96,,1.44
0.00033000000985,0.78,,1.52
0.00034000002779,0.76,,1.52
0.00035000001662,0.58,,1.56
0.00036000003456,0.56,,1.56
0.00037000002339,0.34,,1.56
0.00038000001223,0.32,,1.54
0.00039000003017,0.1,,1.52
0.000400000019,0.0799,,1.54
0.00041000003694,-0.16,,1.46
0.00042000002577,-0.18,,1.46
0.0004300000146,-0.4,,1.38
0.00044000003254,-0.42,,1.3599999999999999
0.00045000002137,-0.64,,1.26
0.00046000003931,-0.64,,1.22
0.00047000002814,-0.84,,1.0999999999999999
0.00048000004608,-0.86,,1.06
0.00049000000581,-1.02,,0.9199999999999999
0.00050000002375,-1.04,,0.8799999999999999
0.00051000004169,-1.2,,0.7000000000000001
0.00052000005962,-1.22,,0.68
0.00053000001935,-1.36,,0.48
0.00054000003729,-1.36,,0.46
0.00055000005523,-1.48,,0.2599999999999999
0.00056000001496,-1.48,,0.21999999999999997
0.00057000003289,-1.56,,0.040000000000000036
0.00058000005083,-1.56,,-0.020000000000000018
0.00059000001056,-1.6,,-0.21999999999999997
0.0006000000285,-1.62,,-0.21999999999999997
0.00061000004644,-1.6,,-0.45999999999999996
0.00062000006437,-1.62,,-0.45999999999999996
0.0006300000241,-1.58,,-0.6600000000000001
0.00064000004204,-1.58,,-0.6600000000000001
0.00065000005998,-1.54,,-0.8599999999999999
0.00066000001971,-1.52,,-0.8999999999999999
0.00067000003764,-1.44,,-1.06
0.00068000005558,-1.42,,-1.08
0.00069000007352,-1.32,,-1.24
0.00070000003325,-1.28,,-1.24
0.00071000005119,-1.16,,-1.38
0.00072000006912,-1.14,,-1.4
0.00073000002885,-0.96,,-1.48
0.00074000004679,-0.96,,-1.48
0.00075000006473,-0.76,,-1.54
0.00076000002446,-0.76,,-1.54
0.00077000004239,-0.54,,-1.58
0.00078000006033,-0.52,,-1.6
0.00079000007827,-0.32,,-1.58
0.000800000038,-0.28,,-1.6
0.00081000005594,-0.0799,,-1.56
0.00082000007387,-0.02,,-1.56
0.0008300000336,0.18,,-1.5
0.00084000005154,0.22,,-1.5
0.00085000006948,0.42,,-1.38
0.00086000002921,0.44,,-1.3599999999999999
0.00087000004714,0.66,,-1.28
0.00088000006508,0.68,,-1.24
0.00089000008302,0.86,,-1.0999999999999999
0.00090000004275,0.88,,-1.1
0.00091000006068,1.06,,-0.8799999999999999
0.00092000007862,1.06,,-0.8601
0.00093000003835,1.22,,-0.68
0.00094000005629,1.24,,-0.66
0.00095000007423,1.36,,-0.46
0.00096000009216,1.36,,-0.44
0.00097000005189,1.48,,-0.21999999999999997
0.00098000001162,1.48,,-0.21999999999999997
0.00099000008777,1.54,,-0.020000000000000018
0.0010000000475,1.54,,0.0
0.0010100001236,1.58,,0.21999999999999997
0.0010200000834,1.58,,0.24
0.0010300000431,1.6,,0.43999999999999995
0.0010400001192,1.58,,0.48
0.001050000079,1.56,,0.6600000000000001
0.0010600000387,1.56,,0.68
0.0010700001149,1.5,,0.8799999999999999
0.0010800000746,1.5,,0.8799999999999999
0.0010900000343,1.4,,1.08
0.0011000001105,1.38,,1.06
0.0011100000702,1.26,,1.24
0.0011200000299,1.24,,1.26
0.0011300001061,1.1,,1.38
0.0011400000658,1.1,,1.38
0.0011500000255,0.92,,1.46
0.0011600001017,0.9,,1.48
0.0011700000614,0.7,,1.52
0.0011800000211,0.7,,1.54
0.0011900000973,0.48,,1.56
0.001200000057,0.46,,1.56
0.0012100001331,0.26,,1.56
0.0012200000929,0.24,,1.56
0.0012300000526,0.02,,1.5
0.0012400001287,0.0,,1.52
0.0012500000885,-0.24,,1.44
0.0012600000482,-0.26,,1.44
0.0012700001244,-0.48,,1.34
0.0012800000841,-0.5,,1.34
0.0012900000438,-0.7,,1.2000000000000002
0.00130000012,-0.72,,1.1800000000000002
0.0013100000797,-0.92,,1.04
0.0013200000394,-0.94,,1.0199
0.0013300001156,-1.08,,0.84
0.0013400000753,-1.12,,0.82
0.001350000035,-1.26,,0.64
0.0013600001112,-1.28,,0.6200000000000001
0.0013700000709,-1.4,,0.42
0.001380000147,-1.42,,0.4
0.0013900001068,-1.5,,0.16000000000000003
0.0014000000665,-1.52,,0.16000000000000003
0.0014100001426,-1.58,,-0.040000000000000036
0.0014200001024,-1.56,,-0.06000000000000005
0.0014300000621,-1.62,,-0.30000000000000004
0.0014400001382,-1.62,,-0.32000000000000006
0.001450000098,-1.6,,-0.5
0.0014600000577,-1.6,,-0.54
0.0014700001338,-1.58,,-0.7400000000000001
0.0014800000936,-1.56,,-0.7400000000000001
0.0014900000533,-1.5,,-0.94
0.0015000001295,-1.5,,-0.96
0.0015100000892,-1.4,,-1.12
0.0015200000489,-1.38,,-1.1199999999999999
0.0015300001251,-1.24,,-1.28
0.0015400000848,-1.24,,-1.3
0.0015500000445,-1.1,,-1.42
0.0015600001207,-1.06,,-1.42
0.0015700000804,-0.9,,-1.5
0.0015800001565,-0.88,,-1.52
0.0015900001163,-0.7,,-1.58
0.001600000076,-0.68,,-1.6
0.0016100001521,-0.46,,-1.6
0.0016200001119,-0.44,,-1.58
0.0016300000716,-0.24,,-1.58
0.0016400001477,-0.2,,-1.6
0.0016500001075,0.02,,-1.54
0.0016600000672,0.04,,-1.54
0.0016700001433,0.26,,-1.44
0.0016800001031,0.3,,-1.44
0.0016900000628,0.5,,-1.36
0.001700000139,0.52,,-1.32
0.0017100000987,0.72,,-1.2000000000000002
0.0017200000584,0.74,,-1.1600000000000001
0.0017300001346,0.92,,-1.0199
0.0017400000943,0.94,,-1.0399
0.0017500001704,1.12,,-0.82
0.0017600001302,1.12,,-0.82
0.0017700000899,1.28,,-0.6200000000000001
0.001780000166,1.28,,-0.5800000000000001
0.0017900001258,1.38,,-0.39999999999999997
0.0018000000855,1.4,,-0.38
0.0018100001616,1.48,,-0.16000000000000003
0.0018200001214,1.5,,-0.14
0.0018300000811,1.56,,0.08000000000000007
0.0018400001572,1.56,,0.08000000000000007
0.001850000117,1.6,,0.30000000000000004
0.0018600000767,1.58,,0.32000000000000006
0.0018700001528,1.6,,0.52
0.0018800001126,1.58,,0.54
0.0018900000723,1.54,,0.7200000000000001
0.0019000001485,1.54,,0.7600000000000001
0.0019100001082,1.46,,0.94
0.0019200001843,1.46,,0.96
0.0019300001441,1.36,,1.1199999999999999
0.0019400001038,1.34,,1.1199999999999999
0.0019500001799,1.22,,1.3
0.0019600000232,1.2,,1.2999
0.0019700000994,1.06,,1.4
0.0019800001755,1.02,,1.42
0.0019900000188,0.86,,1.5
0.002000000095,0.84,,1.5
0.0020100001711,0.64,,1.54
0.0020200002473,0.62,,1.56
0.0020300000906,0.42,,1.56
0.0020400001667,0.4,,1.54
0.0020500002429,0.18,,1.54
0.0020600000862,0.14,,1.54
0.0020700001623,-0.0799,,1.5
0.0020800002385,-0.1,,1.48
0.0020900000818,-0.32,,1.42
0.002100000158,-0.34,,1.42
0.0021100002341,-0.54,,1.3
0.0021200000774,-0.58,,1.28
0.0021300001536,-0.76,,1.1400000000000001
0.0021400002297,-0.8,,1.12
0.002150000073,-0.98,,0.98
0.0021600001492,-0.98,,0.94
0.0021700002253,-1.16,,0.74
0.0021800000686,-1.18,,0.74
0.0021900001448,-1.32,,0.54
0.0022000002209,-1.32,,0.54
0.0022100000642,-1.44,,0.33999999999999997
0.0022200001404,-1.44,,0.29999999999999993
0.0022300002165,-1.52,,0.09999999999999998
0.0022400000598,-1.54,,0.08000000000000007
0.002250000136,-1.6,,-0.14
0.0022600002121,-1.6,,-0.17999999999999994
0.0022700000554,-1.62,,-0.36
0.0022800001316,-1.62,,-0.38
0.0022900002077,-1.6,,-0.5800000000000001
0.002300000051,-1.6,,-0.6000000000000001
0.0023100001272,-1.54,,-0.7999999999999998
0.0023200002033,-1.54,,-0.8199999999999998
0.0023300000466,-1.46,,-1.0
0.0023400001228,-1.46,,-1.0
0.0023500001989,-1.36,,-1.18
0.0023600000422,-1.32,,-1.2
0.0023700001184,-1.2,,-1.32
0.0023800001945,-1.2,,-1.3599999999999999
0.0023900002707,-1.02,,-1.44
0.002400000114,-1.0,,-1.46
0.0024100001901,-0.84,,-1.54
0.0024200002663,-0.82,,-1.54
0.0024300001096,-0.62,,-1.58
0.0024400001857,-0.6,,-1.58
0.0024500002619,-0.4,,-1.6
0.0024600001052,-0.38,,-1.6
0.0024700001813,-0.14,,-1.58
0.0024800002575,-0.12,,-1.56
0.0024900001008,0.1,,-1.52
0.002500000177,0.12,,-1.5
0.0025100002531,0.34,,-1.42
0.0025200000964,0.36,,-1.4
0.0025300001726,0.58,,-1.28
0.0025400002487,0.6,,-1.3
0.002550000092,0.78,,-1.16
0.0025600001682,0.82,,-1.14
0.0025700002443,0.98,,-0.96
0.0025800000876,0.98,,-0.96
0.0025900001638,1.16,,-0.76
0.0026000002399,1.18,,-0.76
0.0026100000832,1.32,,-0.54
0.0026200001594,1.34,,-0.52
0.0026300002355,1.42,,-0.31999999999999995
0.0026400000788,1.44,,-0.29999999999999993
0.002650000155,1.52,,-0.09999999999999998
0.0026600002311,1.52,,-0.06000000000000005
0.0026700000744,1.58,,0.15999999999999992
0.0026800001506,1.58,,0.15999999999999992
0.0026900002267,1.6,,0.36
0.00270000007,1.58,,0.3999999999999999
0.0027100001462,1.6,,0.6000000000000001
0.0027200002223,1.56,,0.6200000000000001
0.0027300000656,1.52,,0.8
0.0027400001418,1.52,,0.8199999999999998
0.0027500002179,1.44,,1.0
0.0027600002941,1.4,,1.02
0.0027700001374,1.3,,1.16
0.0027800002135,1.3,,1.18
0.0027900002897,1.16,,1.32
0.002800000133,1.14,,1.3399999999999999
0.0028100002091,0.98,,1.42
0.0028200002853,0.96,,1.44
0.0028300001286,0.78,,1.5
0.0028400002047,0.76,,1.52
0.0028500002809,0.58,,1.56
0.0028600001242,0.56,,1.54
0.0028700002003,0.34,,1.56
0.0028800002765,0.32,,1.56
0.0028900001198,0.1,,1.54
0.002900000196,0.0799,,1.52
0.0029100002721,-0.16,,1.48
0.0029200001154,-0.18,,1.46
0.0029300001916,-0.4,,1.4
0.0029400002677,-0.42,,1.4
0.002950000111,-0.64,,1.26
0.0029600001872,-0.62,,1.24
0.0029700002633,-0.84,,1.0999999999999999
0.0029800001066,-0.88,,1.08
0.0029900001828,-1.04,,0.94
