X,CH1,Unnamed: 3,CH3
-0.0011999999406,0.64,,0.92
-0.0011960000265,0.7,,0.86
-0.0011919999961,0.7,,0.86
-0.0011879999656,0.78,,0.78
-0.0011840000516,0.78,,0.78
-0.0011800000211,0.84,,0.72
-0.0011759999907,0.84,,0.7
-0.0011719999602,0.9,,0.64
-0.0011680000462,0.92,,0.6200000000000001
-0.0011640000157,0.96,,0.5599999999999999
-0.0011599999852,0.96,,0.54
-0.0011559999548,1.0,,0.48
-0.0011520000407,1.0,,0.5
-0.0011480000103,1.06,,0.42000000000000004
-0.0011439999798,1.06,,0.4
-0.0011399999494,1.08,,0.32000000000000006
-0.0011360000353,1.08,,0.30000000000000004
-0.0011320000049,1.1,,0.2400000000000001
-0.0011279999744,1.1,,0.2400000000000001
-0.001123999944,1.12,,0.1200000000000001
-0.0011200000299,1.12,,0.11999999999999988
-0.0011159999995,1.14,,0.020000000000000018
-0.001111999969,1.12,,0.019999999999999796
-0.001108000055,1.14,,-0.040000000000000036
-0.0011040000245,1.12,,-0.08000000000000007
-0.001099999994,1.14,,-0.15999999999999992
-0.0010959999636,1.14,,-0.17999999999999994
-0.0010920000495,1.12,,-0.24
-0.0010880000191,1.12,,-0.26
-0.0010839999886,1.08,,-0.33999999999999986
-0.0010799999582,1.08,,-0.33999999999999986
-0.0010760000441,1.06,,-0.41999999999999993
-0.0010720000137,1.06,,-0.41999999999999993
-0.0010679999832,1.02,,-0.52
-0.0010639999527,1.02,,-0.52
-0.0010600000387,0.98,,-0.5800000000000001
-0.0010560000082,0.96,,-0.5800000000000001
-0.0010519999778,0.92,,-0.66
-0.0010479999473,0.92,,-0.68
-0.0010440000333,0.86,,-0.7400000000000001
-0.0010400000028,0.86,,-0.7200000000000001
-0.0010359999724,0.8,,-0.8
-0.0010319999419,0.8,,-0.8
-0.0010280000279,0.74,,-0.8400000000000001
-0.0010239999974,0.72,,-0.8600000000000001
-0.001019999967,0.64,,-0.9
-0.0010160000529,0.64,,-0.9
-0.0010120000225,0.56,,-0.94
-0.001007999992,0.56,,-0.94
-0.0010039999615,0.48,,-1.0
-0.0010000000475,0.48,,-1.0
-0.00099600001704,0.4,,-1.02
-0.00099199998658,0.4,,-1.02
-0.00098799995612,0.3,,-1.06
-0.00098400004208,0.28,,-1.06
-0.00098000001162,0.22,,-1.06
-0.00097599998116,0.18,,-1.08
-0.00097200000891,0.1,,-1.0799999999999998
-0.00096799997846,0.1,,-1.0800999999999998
-0.00096400000621,0.02,,-1.08
-0.00095999997575,0.0,,-1.08
-0.0009560000035,-0.1,,-1.1
-0.00095199997304,-0.1,,-1.08
-0.00094800000079,-0.2,,-1.08
-0.00094399997033,-0.22,,-1.06
-0.00093999999808,-0.3,,-1.06
-0.00093600002583,-0.3,,-1.06
-0.00093199999537,-0.38,,-1.02
-0.00092800002312,-0.38,,-1.02
-0.00092399999266,-0.46,,-0.98
-0.00092000002041,-0.48,,-1.0
-0.00091599998996,-0.56,,-0.9400000000000001
-0.00091200001771,-0.58,,-0.94
-0.00090799998725,-0.64,,-0.9
-0.000904000015,-0.66,,-0.9
-0.00089999998454,-0.72,,-0.84
-0.00089600001229,-0.72,,-0.84
-0.00089199998183,-0.78,,-0.7799999999999999
-0.00088800000958,-0.8,,-0.76
-0.00088399997912,-0.86,,-0.6799999999999999
-0.00088000000687,-0.86,,-0.6799999999999999
-0.00087599997642,-0.92,,-0.6200000000000001
-0.00087200000416,-0.92,,-0.5800000000000001
-0.00086799997371,-0.98,,-0.54
-0.00086400000146,-0.98,,-0.52
-0.000859999971,-1.02,,-0.45999999999999996
-0.00085599999875,-1.02,,-0.44000000000000006
-0.0008520000265,-1.06,,-0.38
-0.00084799999604,-1.06,,-0.3600000000000001
