X,CH1,Unnamed: 3,CH3
-0.0060000005178,0.1,,-0.9079999999999999
-0.0059800003655,0.28,,-0.756
-0.0059600002132,0.3,,-0.736
-0.0059400005266,0.48,,-0.5640000000000001
-0.0059200003743,0.5,,-0.524
-0.005900000222,0.68,,-0.356
-0.0058800005354,0.68,,-0.344
-0.0058600003831,0.86,,-0.16799999999999998
-0.0058400002308,0.88,,-0.128
-0.0058200005442,1.0,,0.055999999999999994
-0.0058000003919,1.02,,0.07600000000000001
-0.0057800002396,1.16,,0.25999999999999995
-0.005760000553,1.18,,0.27999999999999997
-0.0057400004007,1.3,,0.47200000000000003
-0.0057200002484,1.32,,0.49200000000000005
-0.0057000005618,1.4,,0.652
-0.0056800004095,1.42,,0.652
-0.0056600002572,1.52,,0.8399999999999999
-0.0056400005706,1.52,,0.8399999999999999
-0.0056200004183,1.56,,0.98
-0.005600000266,1.56,,1.008
-0.0055800005794,1.6,,1.1360000000000001
-0.0055600004271,1.6,,1.164
-0.0055400002748,1.62,,1.252
-0.0055200005881,1.62,,1.288
-0.0055000004359,1.62,,1.376
-0.0054800002836,1.62,,1.396
-0.0054600001313,1.58,,1.5
-0.0054400004447,1.58,,1.48
-0.0054200002924,1.52,,1.556
-0.0054000001401,1.54,,1.556
-0.0053800004534,1.44,,1.572
-0.0053600003012,1.42,,1.5999
-0.0053400001489,1.32,,1.596
-0.0053200004622,1.32,,1.596
-0.0053000003099,1.22,,1.5839999999999999
-0.0052800001577,1.2,,1.5719999999999998
-0.005260000471,1.06,,1.556
-0.0052400003187,1.04,,1.548
-0.0052200001664,0.9,,1.508
-0.0052000004798,0.88,,1.496
-0.0051800003275,0.72,,1.3960000000000001
-0.0051600001752,0.7,,1.404
-0.0051400004886,0.52,,1.3159999999999998
-0.0051200003363,0.52,,1.304
-0.005100000184,0.34,,1.168
-0.0050800004974,0.32,,1.176
-0.0050600003451,0.12,,1.052
-0.0050400001928,0.12,,1.04
-0.0050200005062,-0.0799,,0.876
-0.0050000003539,-0.1,,0.8480000000000001
-0.0049800002016,-0.3,,0.712
-0.004960000515,-0.32,,0.692
-0.0049400003627,-0.5,,0.52
-0.0049200002104,-0.52,,0.492
-0.0049000005238,-0.7,,0.31999999999999995
-0.0048800003715,-0.72,,0.292
-0.0048600002192,-0.88,,0.09600000000000003
-0.0048400005326,-0.88,,0.07600000000000001
-0.0048200003803,-1.04,,-0.10000000000000003
-0.004800000228,-1.04,,-0.11200000000000004
-0.0047800005414,-1.2,,-0.304
-0.0047600003891,-1.2,,-0.324
-0.0047400002368,-1.32,,-0.496
-0.0047200000845,-1.34,,-0.516
-0.0047000003979,-1.44,,-0.668
-0.0046800002456,-1.46,,-0.6880000000000001
-0.0046600000933,-1.52,,-0.8559999999999999
-0.0046400004067,-1.52,,-0.8759999999999999
-0.0046200002544,-1.6,,-1.024
-0.0046000001021,-1.6,,-1.024
-0.0045800004154,-1.64,,-1.18
-0.0045600002632,-1.64,,-1.18
-0.0045400001109,-1.66,,-1.316
-0.0045200004242,-1.66,,-1.3239999999999998
-0.0045000002719,-1.64,,-1.4401
-0.0044800001197,-1.64,,-1.4201
-0.004460000433,-1.6,,-1.516
-0.0044400002807,-1.6,,-1.504
-0.0044200001284,-1.54,,-1.6
-0.0044000004418,-1.54,,-1.58
-0.0043800002895,-1.46,,-1.616
-0.0043600001372,-1.46,,-1.624
-0.0043400004506,-1.36,,-1.632
-0.0043200002983,-1.34,,-1.64
-0.004300000146,-1.24,,-1.636
-0.0042800004594,-1.2,,-1.636
-0.0042600003071,-1.08,,-1.612
-0.0042400001548,-1.06,,-1.592
-0.0042200004682,-0.92,,-1.54
-0.0042000003159,-0.88,,-1.54
-0.0041800001636,-0.74,,-1.46
-0.004160000477,-0.72,,-1.468
-0.0041400003247,-0.54,,-1.3599999999999999
-0.0041200001724,-0.52,,-1.3479999999999999
-0.0041000004858,-0.36,,-1.24
-0.0040800003335,-0.32,,-1.22
-0.0040600001812,-0.14,,-1.104
-0.0040400004946,-0.12,,-1.084
-0.0040200003423,0.0799,,-0.9279999999999999
-0.00400000019,0.1,,-0.8999999999999999
-0.0039800000377,0.28,,-0.756
-0.0039600003511,0.3,,-0.736
-0.0039400001988,0.48,,-0.5839
-0.0039200000465,0.5,,-0.556
-0.0039000003599,0.66,,-0.32799999999999996
-0.0038800002076,0.68,,-0.344
-0.0038600002881,0.84,,-0.13999999999999996
-0.0038400003687,0.86,,-0.128
-0.0038200002164,1.02,,0.055999999999999994
-0.0038000002969,1.02,,0.07600000000000001
-0.0037800001446,1.16,,0.25999999999999995
-0.0037600002252,1.18,,0.27999999999999997
-0.0037400003057,1.3,,0.452
-0.0037200001534,1.3,,0.47200000000000003
-0.0037000002339,1.4,,0.632
-0.0036800003145,1.42,,0.652
-0.0036600001622,1.5,,0.8319999999999999
-0.0036400002427,1.52,,0.8319999999999999
-0.0036200003233,1.58,,0.988
-0.003600000171,1.58,,1.008
-0.0035800002515,1.6,,1.1360000000000001
-0.0035600003321,1.6,,1.1440000000000001
-0.0035400001798,1.64,,1.272
-0.0035200002603,1.62,,1.28
-0.0035000003409,1.62,,1.396
-0.0034800001886,1.62,,1.404
-0.0034600002691,1.58,,1.48
-0.0034400001168,1.58,,1.48
-0.0034200001974,1.52,,1.556
-0.0034000002779,1.52,,1.556
-0.0033800001256,1.46,,1.592
-0.0033600002062,1.42,,1.5999
-0.0033400002867,1.34,,1.588
-0.0033200001344,1.32,,1.596
-0.0033000002149,1.22,,1.5839999999999999
-0.0032800002955,1.2,,1.5919999999999999
-0.0032600001432,1.06,,1.568
-0.0032400002237,1.06,,1.548
-0.0032200003043,0.9,,1.516
-0.003200000152,0.88,,1.504
-0.0031800002325,0.72,,1.4160000000000001
-0.0031600003131,0.7,,1.404
-0.0031400001608,0.52,,1.296
-0.0031200002413,0.52,,1.304
-0.003100000089,0.34,,1.196
-0.0030800001696,0.32,,1.168
-0.0030600002501,0.14,,1.052
-0.0030400000978,0.1,,1.02
-0.0030200001784,-0.0799,,0.896
-0.0030000002589,-0.1,,0.8560000000000001
-0.0029800001066,-0.3,,0.712
-0.0029600001872,-0.32,,0.692
-0.0029400002677,-0.5,,0.52
-0.0029200001154,-0.5,,0.492
-0.002900000196,-0.68,,0.31999999999999995
-0.0028800002765,-0.7,,0.27999999999999997
-0.0028600001242,-0.88,,0.09600000000000003
-0.0028400002047,-0.88,,0.08400000000000002
-0.0028200002853,-1.02,,-0.10000000000000003
-0.002800000133,-1.04,,-0.12000000000000005
-0.0027800002135,-1.18,,-0.304
-0.0027600002941,-1.2,,-0.304
-0.0027400001418,-1.32,,-0.488
-0.0027200002223,-1.32,,-0.516
-0.00270000007,-1.42,,-0.668
-0.0026800001506,-1.44,,-0.6880000000000001
-0.0026600002311,-1.52,,-0.8559999999999999
-0.0026400000788,-1.52,,-0.8759999999999999
-0.0026200001594,-1.6,,-1.024
-0.0026000002399,-1.6,,-1.044
-0.0025800000876,-1.64,,-1.18
-0.0025600001682,-1.64,,-1.188
-0.0025400002487,-1.66,,-1.316
-0.0025200000964,-1.64,,-1.3239999999999998
-0.002500000177,-1.66,,-1.4201
-0.0024800002575,-1.64,,-1.4401
-0.0024600001052,-1.6,,-1.524
-0.0024400001857,-1.6,,-1.504
-0.0024200002663,-1.54,,-1.592
-0.002400000114,-1.54,,-1.6
-0.0023800001945,-1.46,,-1.616
-0.0023600000422,-1.46,,-1.624
-0.0023400001228,-1.36,,-1.632
-0.0023200002033,-1.34,,-1.64
-0.002300000051,-1.24,,-1.636
-0.0022800001316,-1.22,,-1.636
-0.0022600002121,-1.06,,-1.604
-0.0022400000598,-1.06,,-1.592
-0.0022200001404,-0.92,,-1.54
-0.0022000002209,-0.9,,-1.54
-0.0021800000686,-0.74,,-1.44
-0.0021600001492,-0.72,,-1.448
-0.0021400002297,-0.54,,-1.3599999999999999
-0.0021200000774,-0.52,,-1.3479999999999999
-0.002100000158,-0.36,,-1.24
-0.0020800002385,-0.32,,-1.22
-0.0020600000862,-0.14,,-1.112
-0.0020400001667,-0.12,,-1.084
-0.0020200002473,0.0799,,-0.9199999999999999
-0.002000000095,0.1,,-0.9199999999999999
-0.0019800001755,0.28,,-0.756
-0.0019600000232,0.3,,-0.736
-0.0019400001038,0.48,,-0.5839
-0.0019200001843,0.5,,-0.524
-0.0019000001485,0.68,,-0.348
-0.0018800001126,0.68,,-0.33599999999999997
-0.0018600000767,0.86,,-0.13999999999999996
-0.0018400001572,0.86,,-0.128
-0.0018200001214,1.0,,0.055999999999999994
-0.0018000000855,1.04,,0.07600000000000001
-0.001780000166,1.16,,0.25999999999999995
-0.0017600001302,1.18,,0.27199999999999996
-0.0017400000943,1.3,,0.452
-0.0017200000584,1.3,,0.48
-0.001700000139,1.42,,0.632
-0.0016800001031,1.42,,0.66
-0.0016600000672,1.5,,0.8199999999999998
-0.0016400001477,1.52,,0.8399999999999999
-0.0016200001119,1.58,,0.98
-0.001600000076,1.58,,1.008
-0.0015800001565,1.62,,1.1360000000000001
-0.0015600001207,1.6,,1.1440000000000001
-0.0015400000848,1.64,,1.272
-0.0015200000489,1.64,,1.288
-0.0015000001295,1.62,,1.396
-0.0014800000936,1.62,,1.404
-0.0014600000577,1.58,,1.492
-0.0014400001382,1.58,,1.48
-0.0014200001024,1.52,,1.556
-0.0014000000665,1.52,,1.556
-0.001380000147,1.44,,1.592
