H,w
-10.14285714285714,15707.963267948966
-6.166666666666667,15707.963267948966
-6.166666666666667,15707.963267948966
-4.411764705882352,15707.963267948966
-4.411764705882352,15707.963267948966
-3.5714285714285716,15707.963267948966
-3.409090909090909,15707.963267948966
-2.923076923076923,15707.963267948966
-2.7777777777777777,15707.963267948966
-2.4516129032258065,15707.963267948966
-2.375,15707.963267948966
-2.138888888888889,15707.963267948966
-2.138888888888889,15707.963267948966
-1.9743589743589742,15707.963267948966
-1.925,15707.963267948966
-1.7272727272727273,15707.963267948966
-1.7272727272727273,15707.963267948966
-1.5625,15707.963267948966
-1.5625,15707.963267948966
-1.4705882352941175,15707.963267948966
-1.423076923076923,15707.963267948966
-1.3272727272727272,15707.963267948966
-1.3035714285714284,15707.963267948966
-1.2033898305084745,15707.963267948966
-1.2033898305084745,15707.963267948966
-1.1128225806451613,15707.963267948966
-1.1310655737704918,15707.963267948966
-1.046875,15707.963267948966
-1.0461538461538462,15707.963267948966
-0.9701492537313433,15707.963267948966
-0.9701492537313433,15707.963267948966
-0.8986231884057971,15707.963267948966
-0.8841304347826088,15707.963267948966
-0.8169014084507042,15707.963267948966
-0.8194444444444444,15707.963267948966
-0.7297297297297298,15707.963267948966
-0.7432432432432433,15707.963267948966
-0.6666666666666666,15707.963267948966
-0.68,15707.963267948966
-0.6103896103896104,15707.963267948966
-0.6052631578947368,15707.963267948966
-0.564102564102564,15707.963267948966
-0.5584415584415583,15707.963267948966
-0.5063291139240506,15707.963267948966
-0.5128205128205128,15707.963267948966
-0.4430379746835444,15707.963267948966
-0.4430379746835444,15707.963267948966
-0.38461538461538464,15707.963267948966
-0.379746835443038,15707.963267948966
-0.3333333333333333,15707.963267948966
-0.3291139240506329,15707.963267948966
-0.28571428571428564,15707.963267948966
-0.28571428571428564,15707.963267948966
-0.22368421052631585,15707.963267948966
-0.23376623376623376,15707.963267948966
-0.15789473684210525,15707.963267948966
-0.17105263157894737,15707.963267948966
-0.0945945945945946,15707.963267948966
-0.0945945945945946,15707.963267948966
-0.04109589041095884,15707.963267948966
-0.027397260273972532,15707.963267948966
0.0285714285714285,15707.963267948966
0.02816901408450697,15707.963267948966
0.08823529411764705,15707.963267948966
0.10294117647058824,15707.963267948966
0.16666666666666657,15707.963267948966
0.1818181818181818,15707.963267948966
0.25396825396825395,15707.963267948966
0.25396825396825395,15707.963267948966
0.33333333333333337,15707.963267948966
0.35,15707.963267948966
0.456140350877193,15707.963267948966
0.4464285714285714,15707.963267948966
0.5660377358490566,15707.963267948966
0.5576923076923077,15707.963267948966
0.7142857142857143,15707.963267948966
0.6938775510204082,15707.963267948966
0.8478260869565216,15707.963267948966
0.8444444444444444,15707.963267948966
1.073170731707317,15707.963267948966
1.073170731707317,15707.963267948966
1.2972972972972974,15707.963267948966
1.2972972972972974,15707.963267948966
1.5454545454545454,15707.963267948966
1.59375,15707.963267948966
1.9642857142857142,15707.963267948966
1.9285714285714286,15707.963267948966
2.5652173913043477,15707.963267948966
2.565217391304348,15707.963267948966
3.2105263157894735,15707.963267948966
3.388888888888889,15707.963267948966
4.5,15707.963267948966
4.846153846153846,15707.963267948966
7.555555555555556,15707.963267948966
7.333333333333333,15707.963267948966
17.521902377972463,15707.963267948966
23.0,15707.963267948966
-71.0,15707.963267948966
-35.5,15707.963267948966
-12.166666666666666,15707.963267948966
-10.428571428571427,15707.963267948966
-6.818181818181818,15707.963267948966
-6.166666666666667,15707.963267948966
-4.6875,15707.963267948966
-4.75,15707.963267948966
-3.666666666666667,15707.963267948966
-3.619047619047619,15707.963267948966
-2.9615384615384617,15707.963267948966
-2.9615384615384617,15707.963267948966
-2.6333333333333337,15707.963267948966
-2.5483870967741935,15707.963267948966
-2.3235294117647056,15707.963267948966
-2.2,15707.963267948966
-2.026315789473684,15707.963267948966
-2.0789473684210527,15707.963267948966
-1.7906976744186047,15707.963267948966
-1.75,15707.963267948966
-1.6739130434782608,15707.963267948966
-1.6382978723404256,15707.963267948966
-1.5,15707.963267948966
-1.4705882352941175,15707.963267948966
-1.3703703703703702,15707.963267948966
-1.3703703703703702,15707.963267948966
-1.2631578947368423,15707.963267948966
-1.2413793103448276,15707.963267948966
-1.1475409836065573,15707.963267948966
-1.1639344262295082,15707.963267948966
-1.0793650793650795,15707.963267948966
-1.046875,15707.963267948966
-0.9696969696969697,15707.963267948966
-0.9848484848484849,15707.963267948966
-0.8985507246376813,15707.963267948966
-0.8985507246376813,15707.963267948966
-0.8571428571428573,15707.963267948966
-0.842857142857143,15707.963267948966
-0.7777777777777779,15707.963267948966
-0.763888888888889,15707.963267948966
-0.7027027027027027,15707.963267948966
-0.7027027027027027,15707.963267948966
-0.6447368421052632,15707.963267948966
-0.6533333333333333,15707.963267948966
-0.5789473684210525,15707.963267948966
-0.5921052631578947,15707.963267948966
-0.5324675324675324,15707.963267948966
-0.5324675324675324,15707.963267948966
-0.4743589743589743,15707.963267948966
-0.48051948051948046,15707.963267948966
-0.42307692307692313,15707.963267948966
-0.42857142857142866,15707.963267948966
-0.3717948717948718,15707.963267948966
-0.35064935064935066,15707.963267948966
-0.29870129870129863,15707.963267948966
-0.29870129870129863,15707.963267948966
-0.23684210526315788,15707.963267948966
-0.23684210526315788,15707.963267948966
-0.17333333333333334,15707.963267948966
-0.17333333333333334,15707.963267948966
-0.1232876712328767,15707.963267948966
-0.1232876712328767,15707.963267948966
-0.05633802816901402,15707.963267948966
-0.05633802816901402,15707.963267948966
0.014492753623188335,15707.963267948966
0.02898550724637674,15707.963267948966
0.05970149253731343,15707.963267948966
0.059701492537313355,15707.963267948966
0.14062499999999992,15707.963267948966
0.17187499999999992,15707.963267948966
0.20967741935483863,15707.963267948966
0.22580645161290316,15707.963267948966
0.3220338983050848,15707.963267948966
0.32758620689655177,15707.963267948966
0.4363636363636363,15707.963267948966
0.41818181818181815,15707.963267948966
0.5576923076923077,15707.963267948966
0.5384615384615385,15707.963267948966
0.6875000000000001,15707.963267948966
0.6875000000000001,15707.963267948966
0.8222222222222222,15707.963267948966
0.8409090909090909,15707.963267948966
1.075,15707.963267948966
1.05,15707.963267948966
1.277777777777778,15707.963267948966
1.277777777777778,15707.963267948966
1.53125,15707.963267948966
1.59375,15707.963267948966
1.8928571428571428,15707.963267948966
1.962962962962963,15707.963267948966
2.4347826086956523,15707.963267948966
2.590909090909091,15707.963267948966
3.3333333333333335,15707.963267948966
3.3333333333333335,15707.963267948966
4.428571428571428,15707.963267948966
4.846153846153846,15707.963267948966
7.222222222222221,15707.963267948966
8.124999999999998,15707.963267948966
22.666666666666668,15707.963267948966
22.666666666666668,15707.963267948966
-70.0,15707.963267948966
-71.0,15707.963267948966
-10.14285714285714,15707.963267948966
-10.14285714285714,15707.963267948966
-6.166666666666667,15707.963267948966
-6.083333333333333,15707.963267948966
-4.6875,15707.963267948966
-4.352941176470588,15707.963267948966
-3.619047619047619,15707.963267948966
-3.409090909090909,15707.963267948966
-2.8846153846153846,15707.963267948966
-2.7777777777777777,15707.963267948966
-2.4516129032258065,15707.963267948966
-2.4516129032258065,15707.963267948966
-2.2,15707.963267948966
-2.138888888888889,15707.963267948966
-1.925,15707.963267948966
-1.925,15707.963267948966
-1.75,15707.963267948966
-1.7045454545454546,15707.963267948966
-1.595744680851064,15707.963267948966
-1.5625,15707.963267948966
-1.4705882352941175,15707.963267948966
-1.4509803921568627,15707.963267948966
-1.3272727272727272,15707.963267948966
-1.3090909090909089,15707.963267948966
-1.2203389830508475,15707.963267948966
-1.2203389830508475,15707.963267948966
-1.1146721311475412,15707.963267948966
-1.1128225806451613,15707.963267948966
-1.0461538461538462,15707.963267948966
-1.0307692307692309,15707.963267948966
-0.9552238805970149,15707.963267948966
-0.9558823529411764,15707.963267948966
-0.8986231884057971,15707.963267948966
-0.8857857142857143,15707.963267948966
-0.8169014084507042,15707.963267948966
-0.8309859154929579,15707.963267948966
-0.7297297297297298,15707.963267948966
-0.7297297297297298,15707.963267948966
-0.6933333333333334,15707.963267948966
-0.68,15707.963267948966
-0.6184210526315789,15707.963267948966
-0.6233766233766234,15707.963267948966
-0.5789473684210525,15707.963267948966
-0.564102564102564,15707.963267948966
-0.5194805194805194,15707.963267948966
-0.49999999999999994,15707.963267948966
-0.4556962025316456,15707.963267948966
-0.4430379746835444,15707.963267948966
-0.3896103896103897,15707.963267948966
-0.379746835443038,15707.963267948966
-0.3333333333333333,15707.963267948966
-0.33766233766233766,15707.963267948966
-0.2784810126582278,15707.963267948966
-0.282051282051282,15707.963267948966
-0.22368421052631585,15707.963267948966
-0.22368421052631585,15707.963267948966
-0.15584415584415584,15707.963267948966
-0.15789473684210525,15707.963267948966
-0.0945945945945946,15707.963267948966
-0.0945945945945946,15707.963267948966
-0.0416666666666666,15707.963267948966
-0.05555555555555549,15707.963267948966
0.02816901408450697,15707.963267948966
0.0285714285714285,15707.963267948966
0.10294117647058824,15707.963267948966
0.10294117647058824,15707.963267948966
0.16923076923076913,15707.963267948966
0.16923076923076913,15707.963267948966
0.25396825396825395,15707.963267948966
0.2698412698412699,15707.963267948966
0.33333333333333337,15707.963267948966
0.35,15707.963267948966
0.46428571428571425,15707.963267948966
0.4464285714285714,15707.963267948966
0.5769230769230769,15707.963267948966
0.5849056603773584,15707.963267948966
0.653061224489796,15707.963267948966
0.7142857142857143,15707.963267948966
0.8260869565217391,15707.963267948966
0.8666666666666666,15707.963267948966
1.0487804878048783,15707.963267948966
1.073170731707317,15707.963267948966
1.3243243243243243,15707.963267948966
1.2972972972972974,15707.963267948966
1.5454545454545454,15707.963267948966
1.625,15707.963267948966
1.9285714285714286,15707.963267948966
1.9642857142857142,15707.963267948966
2.478260869565217,15707.963267948966
2.5217391304347823,15707.963267948966
3.1578947368421053,15707.963267948966
3.2105263157894735,15707.963267948966
4.642857142857142,15707.963267948966
4.642857142857142,15707.963267948966
7.4444444444444455,15707.963267948966
7.4444444444444455,15707.963267948966
17.271589486858574,15707.963267948966
23.0,15707.963267948966
-71.0,15707.963267948966
-35.5,15707.963267948966
-12.166666666666666,15707.963267948966
-10.285714285714285,15707.963267948966
-6.909090909090909,15707.963267948966
-6.166666666666667,15707.963267948966
-4.75,15707.963267948966
-4.6875,15707.963267948966
-3.619047619047619,15707.963267948966
-3.4545454545454546,15707.963267948966
-3.08,15707.963267948966
-3.0384615384615383,15707.963267948966
-2.6333333333333337,15707.963267948966
-2.6333333333333337,15707.963267948966
-2.294117647058823,15707.963267948966
-2.2285714285714286,15707.963267948966
-2.0789473684210527,15707.963267948966
-2.0,15707.963267948966
-1.7906976744186047,15707.963267948966
-1.7906976744186047,15707.963267948966
-1.6382978723404256,15707.963267948966
-1.6382978723404256,15707.963267948966
-1.5,15707.963267948966
-1.52,15707.963267948966
-1.3703703703703702,15707.963267948966
-1.3703703703703702,15707.963267948966
-1.2413793103448276,15707.963267948966
-1.2413793103448276,15707.963267948966
-1.1475409836065573,15707.963267948966
-1.1475409836065573,15707.963267948966
-1.0952380952380951,15707.963267948966
-1.0625,15707.963267948966
-0.9848484848484849,15707.963267948966
-0.9696969696969697,15707.963267948966
-0.8985507246376813,15707.963267948966
-0.8985507246376813,15707.963267948966
-0.842857142857143,15707.963267948966
-0.8309859154929579,15707.963267948966
-0.7777777777777779,15707.963267948966
-0.7916666666666666,15707.963267948966
-0.7027027027027027,15707.963267948966
-0.7027027027027027,15707.963267948966
-0.6533333333333333,15707.963267948966
-0.6447368421052632,15707.963267948966
-0.6052631578947368,15707.963267948966
-0.5714285714285714,15707.963267948966
-0.5394736842105263,15707.963267948966
-0.5324675324675324,15707.963267948966
-0.4743589743589743,15707.963267948966
-0.4743589743589743,15707.963267948966
-0.42857142857142866,15707.963267948966
-0.4102564102564103,15707.963267948966
-0.37662337662337664,15707.963267948966
-0.37662337662337664,15707.963267948966
-0.30263157894736836,15707.963267948966
-0.29870129870129863,15707.963267948966
-0.24,15707.963267948966
-0.23684210526315788,15707.963267948966
-0.17567567567567569,15707.963267948966
-0.17333333333333334,15707.963267948966
-0.1232876712328767,15707.963267948966
-0.10958904109589042,15707.963267948966
-0.08450704225352113,15707.963267948966
-0.05633802816901402,15707.963267948966
0.014492753623188408,15707.963267948966
0.014492753623188408,15707.963267948966
0.0746268656716417,15707.963267948966
0.0746268656716417,15707.963267948966
0.15384615384615377,15707.963267948966
0.15384615384615377,15707.963267948966
0.22580645161290316,15707.963267948966
0.25806451612903225,15707.963267948966
0.3050847457627119,15707.963267948966
0.3220338983050848,15707.963267948966
0.4363636363636363,15707.963267948966
0.4363636363636363,15707.963267948966
0.5576923076923077,15707.963267948966
0.5384615384615385,15707.963267948966
0.6875000000000001,15707.963267948966
0.6875000000000001,15707.963267948966
0.8182954545454546,15707.963267948966
0.8409090909090909,15707.963267948966
1.0243902439024393,15707.963267948966
1.05,15707.963267948966
1.277777777777778,15707.963267948966
1.277777777777778,15707.963267948966
1.53125,15707.963267948966
1.53125,15707.963267948966
1.9285714285714286,15707.963267948966
2.0,15707.963267948966
2.4347826086956523,15707.963267948966
2.4347826086956523,15707.963267948966
3.388888888888889,15707.963267948966
3.529411764705882,15707.963267948966
4.428571428571428,15707.963267948966
4.846153846153846,15707.963267948966
8.124999999999998,15707.963267948966
8.249999999999998,15707.963267948966
22.666666666666668,15707.963267948966
22.666666666666668,15707.963267948966
-69.0,15707.963267948966
-23.333333333333332,15707.963267948966
-10.14285714285714,15707.963267948966
-10.14285714285714,15707.963267948966
-6.083333333333333,15707.963267948966
-6.0,15707.963267948966
-4.352941176470588,15707.963267948966
-4.352941176470588,15707.963267948966
-3.5714285714285716,15707.963267948966
-3.4545454545454546,15707.963267948966
-2.923076923076923,15707.963267948966
-2.923076923076923,15707.963267948966
-2.4516129032258065,15707.963267948966
