H,w
-11.833333333333334,6283.185307179586
-4.4,6283.185307179586
-4.4,6283.185307179586
-2.5,6283.185307179586
-2.269230769230769,6283.185307179586
-1.5588235294117647,6283.185307179586
-1.5142857142857145,6283.185307179586
-1.0952380952380953,6283.185307179586
-0.9772727272727273,6283.185307179586
-0.7254901960784313,6283.185307179586
-0.673076923076923,6283.185307179586
-0.46551724137931033,6283.185307179586
-0.4482758620689656,6283.185307179586
-0.265625,6283.185307179586
-0.26153846153846155,6283.185307179586
-0.1142857142857143,6283.185307179586
-0.1142857142857143,6283.185307179586
0.02702702702702703,6283.185307179586
0.04054054054054047,6283.185307179586
0.16666666666666666,6283.185307179586
0.16666666666666666,6283.185307179586
0.2658227848101265,6283.185307179586
0.2874999999999999,6283.185307179586
0.379746835443038,6283.185307179586
0.38750000000000007,6283.185307179586
0.49999999999999994,6283.185307179586
0.5189873417721519,6283.185307179586
0.6153846153846153,6283.185307179586
0.6233766233766234,6283.185307179586
0.7333333333333334,6283.185307179586
0.7432432432432433,6283.185307179586
0.8715,6283.185307179586
0.8857142857142858,6283.185307179586
1.0615384615384613,6283.185307179586
1.0768461538461538,6283.185307179586
1.2203389830508475,6283.185307179586
1.2586206896551724,6283.185307179586
1.4615384615384615,6283.185307179586
1.4901960784313726,6283.185307179586
1.7727272727272727,6283.185307179586
1.8139534883720931,6283.185307179586
2.2285714285714286,6283.185307179586
2.3235294117647056,6283.185307179586
3.0,6283.185307179586
3.2500000000000004,6283.185307179586
4.75,6283.185307179586
5.133333333333334,6283.185307179586
12.333333333333334,6283.185307179586
14.6,6283.185307179586
-13.999999999999998,6283.185307179586
-11.666666666666666,6283.185307179586
-4.4,6283.185307179586
-3.764705882352941,6283.185307179586
-2.3600000000000003,6283.185307179586
-2.32,6283.185307179586
-1.5588235294117647,6283.185307179586
-1.4571428571428573,6283.185307179586
-0.9772727272727273,6283.185307179586
-0.9772727272727273,6283.185307179586
-0.6666666666666666,6283.185307179586
-0.673076923076923,6283.185307179586
-0.44067796610169496,6283.185307179586
-0.4166666666666666,6283.185307179586
-0.24615384615384614,6283.185307179586
-0.22727272727272727,6283.185307179586
-0.08450704225352113,6283.185307179586
-0.07042253521126754,6283.185307179586
0.05333333333333327,6283.185307179586
0.052631578947368356,6283.185307179586
0.17721518987341772,6283.185307179586
0.17721518987341772,6283.185307179586
0.28395061728395055,6283.185307179586
0.2962962962962963,6283.185307179586
0.4000000000000001,6283.185307179586
0.4197530864197532,6283.185307179586
0.5061728395061728,6283.185307179586
0.5185185185185185,6283.185307179586
0.6329113924050632,6283.185307179586
0.620253164556962,6283.185307179586
0.7599999999999999,6283.185307179586
0.7599999999999999,6283.185307179586
0.875,6283.185307179586
0.9014084507042254,6283.185307179586
1.0756818181818182,6283.185307179586
1.0605303030303028,6283.185307179586
1.2333333333333334,6283.185307179586
1.2711864406779663,6283.185307179586
1.5,6283.185307179586
1.5294117647058825,6283.185307179586
1.777777777777778,6283.185307179586
1.8181818181818183,6283.185307179586
2.2222222222222223,6283.185307179586
2.3142857142857145,6283.185307179586
2.925925925925926,6283.185307179586
3.2,6283.185307179586
4.588235294117647,6283.185307179586
4.875,6283.185307179586
12.666666666666668,6283.185307179586
15.0,6283.185307179586
-17.772215269086356,6283.185307179586
-14.2,6283.185307179586
-4.466666666666667,6283.185307179586
-4.125,6283.185307179586
-2.5,6283.185307179586
-2.3076923076923075,6283.185307179586
-1.5588235294117647,6283.185307179586
-1.5294117647058822,6283.185307179586
-1.0697674418604652,6283.185307179586
-1.0,6283.185307179586
-0.7058823529411764,6283.185307179586
-0.6862745098039215,6283.185307179586
-0.46551724137931033,6283.185307179586
-0.4482758620689656,6283.185307179586
-0.265625,6283.185307179586
-0.26153846153846155,6283.185307179586
-0.10000000000000002,6283.185307179586
-0.08571428571428572,6283.185307179586
0.02666666666666667,6283.185307179586
0.03999999999999993,6283.185307179586
0.16883116883116883,6283.185307179586
0.16666666666666666,6283.185307179586
0.2624999999999999,6283.185307179586
0.2658227848101265,6283.185307179586
0.37500000000000006,6283.185307179586
0.38750000000000007,6283.185307179586
0.48749999999999993,6283.185307179586
0.5063291139240506,6283.185307179586
0.6153846153846153,6283.185307179586
0.6153846153846153,6283.185307179586
0.7333333333333334,6283.185307179586
0.7466666666666667,6283.185307179586
0.8715,6283.185307179586
0.8857142857142858,6283.185307179586
1.0615384615384613,6283.185307179586
1.0625,6283.185307179586
1.2542372881355932,6283.185307179586
1.2758620689655173,6283.185307179586
1.4615384615384615,6283.185307179586
1.4901960784313726,6283.185307179586
1.7727272727272727,6283.185307179586
1.8571428571428572,6283.185307179586
2.2571428571428576,6283.185307179586
2.3235294117647056,6283.185307179586
3.0384615384615383,6283.185307179586
3.16,6283.185307179586
4.8125,6283.185307179586
5.066666666666667,6283.185307179586
12.333333333333334,6283.185307179586
14.799999999999999,6283.185307179586
-13.999999999999998,6283.185307179586
-11.666666666666666,6283.185307179586
-4.333333333333334,6283.185307179586
-3.764705882352941,6283.185307179586
-2.3600000000000003,6283.185307179586
-2.2307692307692304,6283.185307179586
-1.5588235294117647,6283.185307179586
-1.4857142857142858,6283.185307179586
-1.0,6283.185307179586
-0.9555555555555555,6283.185307179586
-0.6666666666666666,6283.185307179586
-0.6346153846153845,6283.185307179586
-0.42372881355932196,6283.185307179586
-0.4166666666666666,6283.185307179586
-0.24242424242424243,6283.185307179586
-0.22727272727272727,6283.185307179586
-0.08450704225352113,6283.185307179586
-0.07042253521126754,6283.185307179586
0.052631578947368356,6283.185307179586
0.052631578947368356,6283.185307179586
0.16666666666666666,6283.185307179586
0.18987341772151897,6283.185307179586
0.28395061728395055,6283.185307179586
0.3125,6283.185307179586
0.3902439024390245,6283.185307179586
0.4074074074074075,6283.185307179586
0.5,6283.185307179586
0.5061728395061728,6283.185307179586
0.6329113924050632,6283.185307179586
0.620253164556962,6283.185307179586
0.7236842105263158,6283.185307179586
0.7733333333333333,6283.185307179586
0.8873239436619719,6283.185307179586
0.9014084507042254,6283.185307179586
1.0756818181818182,6283.185307179586
1.0768461538461538,6283.185307179586
1.2666666666666668,6283.185307179586
1.2711864406779663,6283.185307179586
1.5,6283.185307179586
1.5294117647058825,6283.185307179586
1.777777777777778,6283.185307179586
1.7954545454545456,6283.185307179586
2.2500000000000004,6283.185307179586
2.285714285714286,6283.185307179586
3.0384615384615383,6283.185307179586
3.2,6283.185307179586
4.588235294117647,6283.185307179586
5.2,6283.185307179586
12.666666666666668,6283.185307179586
15.2,6283.185307179586
-18.272841051314142,6283.185307179586
-13.999999999999998,6283.185307179586
-4.4,6283.185307179586
-4.125,6283.185307179586
-2.5,6283.185307179586
-2.3076923076923075,6283.185307179586
-1.5588235294117647,6283.185307179586
-1.5294117647058822,6283.185307179586
-1.0952380952380953,6283.185307179586
-1.0697674418604652,6283.185307179586
-0.7254901960784313,6283.185307179586
-0.7058823529411764,6283.185307179586
-0.46551724137931033,6283.185307179586
-0.4482758620689656,6283.185307179586
-0.265625,6283.185307179586
-0.24615384615384614,6283.185307179586
-0.1142857142857143,6283.185307179586
-0.10000000000000002,6283.185307179586
0.02702702702702703,6283.185307179586
0.05405405405405399,6283.185307179586
0.15584415584415584,6283.185307179586
0.16666666666666666,6283.185307179586
0.2658227848101265,6283.185307179586
0.29113924050632906,6283.185307179586
0.37500000000000006,6283.185307179586
0.38750000000000007,6283.185307179586
0.5063291139240506,6283.185307179586
0.5063291139240506,6283.185307179586
0.6103896103896104,6283.185307179586
0.6233766233766234,6283.185307179586
0.7333333333333334,6283.185307179586
0.7432432432432433,6283.185307179586
0.8857142857142858,6283.185307179586
0.8841304347826088,6283.185307179586
1.0615384615384613,6283.185307179586
1.078125,6283.185307179586
1.2586206896551724,6283.185307179586
1.2586206896551724,6283.185307179586
1.4615384615384615,6283.185307179586
1.52,6283.185307179586
1.8139534883720931,6283.185307179586
1.8571428571428572,6283.185307179586
2.2571428571428576,6283.185307179586
2.3235294117647056,6283.185307179586
3.0384615384615383,6283.185307179586
3.12,6283.185307179586
4.75,6283.185307179586
5.133333333333334,6283.185307179586
14.799999999999999,6283.185307179586
18.272841051314142,6283.185307179586
-14.2,6283.185307179586
-11.5,6283.185307179586
-4.0625,6283.185307179586
-3.764705882352941,6283.185307179586
-2.32,6283.185307179586
-2.2307692307692304,6283.185307179586
-1.5294117647058822,6283.185307179586
-1.4166666666666667,6283.185307179586
-1.0,6283.185307179586
-0.9772727272727273,6283.185307179586
-0.6666666666666666,6283.185307179586
-0.6346153846153845,6283.185307179586
-0.44067796610169496,6283.185307179586
-0.4166666666666666,6283.185307179586
-0.22727272727272727,6283.185307179586
-0.22727272727272727,6283.185307179586
-0.08450704225352113,6283.185307179586
-0.07042253521126754,6283.185307179586
0.05333333333333327,6283.185307179586
0.06578947368421045,6283.185307179586
0.16455696202531644,6283.185307179586
0.17721518987341772,6283.185307179586
0.28395061728395055,6283.185307179586
0.30864197530864196,6283.185307179586
0.39506172839506176,6283.185307179586
0.40243902439024404,6283.185307179586
0.5061728395061728,6283.185307179586
0.5185185185185185,6283.185307179586
0.620253164556962,6283.185307179586
0.6329113924050632,6283.185307179586
0.7499999999999999,6283.185307179586
0.7599999999999999,6283.185307179586
0.8873239436619719,6283.185307179586
0.9014084507042254,6283.185307179586
1.0756818181818182,6283.185307179586
1.0453787878787877,6283.185307179586
1.2666666666666668,6283.185307179586
1.2711864406779663,6283.185307179586
1.4528301886792452,6283.185307179586
1.5,6283.185307179586
1.7555555555555555,6283.185307179586
1.8181818181818183,6283.185307179586
2.2500000000000004,6283.185307179586
2.285714285714286,6283.185307179586
3.0384615384615383,6283.185307179586
3.2,6283.185307179586
4.588235294117647,6283.185307179586
4.875,6283.185307179586
12.5,6283.185307179586
12.666666666666668,6283.185307179586
-18.02252816020025,6283.185307179586
-14.2,6283.185307179586
-4.785714285714286,6283.185307179586
-4.125,6283.185307179586
-2.4,6283.185307179586
-2.3076923076923075,6283.185307179586
-1.5588235294117647,6283.185307179586
-1.5588235294117647,6283.185307179586
-1.0714285714285714,6283.185307179586
-0.9772727272727273,6283.185307179586
-0.74,6283.185307179586
-0.6862745098039215,6283.185307179586
-0.46551724137931033,6283.185307179586
-0.4482758620689656,6283.185307179586
-0.265625,6283.185307179586
-0.2769230769230769,6283.185307179586
-0.10144927536231886,6283.185307179586
-0.08571428571428572,6283.185307179586
0.02702702702702696,6283.185307179586
0.04054054054054047,6283.185307179586
0.15384615384615383,6283.185307179586
0.16666666666666666,6283.185307179586
0.2531645569620252,6283.185307179586
0.2784810126582278,6283.185307179586
0.37500000000000006,6283.185307179586
0.38750000000000007,6283.185307179586
0.4936708860759493,6283.185307179586
0.5125,6283.185307179586
0.6153846153846153,6283.185307179586
0.6363636363636364,6283.185307179586
0.7333333333333334,6283.185307179586
0.7567567567567568,6283.185307179586
0.8715,6283.185307179586
0.8857142857142858,6283.185307179586
1.0769230769230769,6283.185307179586
1.078125,6283.185307179586
1.2586206896551724,6283.185307179586
1.2586206896551724,6283.185307179586
1.4615384615384615,6283.185307179586
1.4705882352941175,6283.185307179586
1.8139534883720931,6283.185307179586
1.8571428571428572,6283.185307179586
2.2285714285714286,6283.185307179586
2.3235294117647056,6283.185307179586
3.16,6283.185307179586
3.2500000000000004,6283.185307179586
4.8125,6283.185307179586
5.066666666666667,6283.185307179586
14.799999999999999,6283.185307179586
14.6,6283.185307179586
-13.999999999999998,6283.185307179586
-9.857142857142856,6283.185307179586
-4.333333333333334,6283.185307179586
-4.0,6283.185307179586
-2.3600000000000003,6283.185307179586
-2.2307692307692304,6283.185307179586
-1.5,6283.185307179586
-1.4285714285714286,6283.185307179586
-1.0232558139534884,6283.185307179586
-0.9772727272727273,6283.185307179586
-0.6470588235294117,6283.185307179586
-0.6346153846153845,6283.185307179586
-0.42372881355932196,6283.185307179586
-0.39999999999999997,6283.185307179586
-0.24242424242424243,6283.185307179586
-0.22727272727272727,6283.185307179586
-0.08450704225352113,6283.185307179586
-0.05633802816901402,6283.185307179586
0.05333333333333327,6283.185307179586
0.052631578947368356,6283.185307179586
0.1794871794871795,6283.185307179586
0.18987341772151897,6283.185307179586
0.28395061728395055,6283.185307179586
0.30864197530864196,6283.185307179586
0.40243902439024404,6283.185307179586
0.4074074074074075,6283.185307179586
0.5061728395061728,6283.185307179586
0.5185185185185185,6283.185307179586
0.6075949367088607,6283.185307179586
0.6329113924050632,6283.185307179586
0.7499999999999999,6283.185307179586
0.7599999999999999,6283.185307179586
0.8873239436619719,6283.185307179586
0.915492957746479,6283.185307179586
1.0303030303030303,6283.185307179586
1.0768461538461538,6283.185307179586
1.2333333333333334,6283.185307179586
1.25,6283.185307179586
1.5,6283.185307179586
1.5,6283.185307179586
1.7555555555555555,6283.185307179586
1.86046511627907,6283.185307179586
2.2222222222222223,6283.185307179586
2.3823529411764706,6283.185307179586
3.1153846153846154,6283.185307179586
3.2,6283.185307179586
4.588235294117647,6283.185307179586
4.875,6283.185307179586
10.714285714285714,6283.185307179586
12.666666666666668,6283.185307179586
-18.02252816020025,6283.185307179586
-14.399999999999999,6283.185307179586
-4.466666666666667,6283.185307179586
-4.466666666666667,6283.185307179586
-2.5,6283.185307179586
-2.346153846153846,6283.185307179586
-1.606060606060606,6283.185307179586
-1.5142857142857145,6283.185307179586
-1.0465116279069766,6283.185307179586
-1.0,6283.185307179586
-0.74,6283.185307179586
-0.6862745098039215,6283.185307179586
-0.46551724137931033,6283.185307179586
-0.4482758620689656,6283.185307179586
-0.265625,6283.185307179586
-0.24615384615384614,6283.185307179586
-0.1142857142857143,6283.185307179586
-0.08571428571428572,6283.185307179586
0.02702702702702703,6283.185307179586
0.02702702702702703,6283.185307179586
0.15584415584415584,6283.185307179586
0.16666666666666666,6283.185307179586
0.2658227848101265,6283.185307179586
0.29113924050632906,6283.185307179586
0.37500000000000006,6283.185307179586
0.38750000000000007,6283.185307179586
0.48749999999999993,6283.185307179586
0.49999999999999994,6283.185307179586
0.6153846153846153,6283.185307179586
0.6363636363636364,6283.185307179586
0.7333333333333334,6283.185307179586
0.7466666666666667,6283.185307179586
0.8857142857142858,6283.185307179586
0.8857142857142858,6283.185307179586
1.0615384615384613,6283.185307179586
1.078125,6283.185307179586
1.2372881355932204,6283.185307179586
1.2586206896551724,6283.185307179586
1.4615384615384615,6283.185307179586
1.52,6283.185307179586
1.7727272727272727,6283.185307179586
1.8571428571428572,6283.185307179586
2.2285714285714286,6283.185307179586
2.3235294117647056,6283.185307179586
3.0,6283.185307179586
3.2500000000000004,6283.185307179586
4.8125,6283.185307179586
5.133333333333334,6283.185307179586
12.333333333333334,6283.185307179586
18.272841051314142,6283.185307179586
-13.799999999999999,6283.185307179586
-11.666666666666666,6283.185307179586
-4.0,6283.185307179586
-3.764705882352941,6283.185307179586
-2.4,6283.185307179586
-2.2307692307692304,6283.185307179586
-1.5588235294117647,6283.185307179586
-1.4285714285714286,6283.185307179586
-1.0232558139534884,6283.185307179586
-0.9772727272727273,6283.185307179586
-0.6538461538461537,6283.185307179586
-0.6538461538461537,6283.185307179586
-0.4067796610169492,6283.185307179586
-0.4067796610169492,6283.185307179586
-0.24242424242424243,6283.185307179586
-0.22727272727272727,6283.185307179586
-0.06944444444444438,6283.185307179586
-0.07042253521126754,6283.185307179586
0.05333333333333327,6283.185307179586
0.06578947368421045,6283.185307179586
0.16455696202531644,6283.185307179586
0.17721518987341772,6283.185307179586
0.28395061728395055,6283.185307179586
0.2962962962962963,6283.185307179586
0.3902439024390245,6283.185307179586
0.40243902439024404,6283.185307179586
0.5061728395061728,6283.185307179586
0.5061728395061728,6283.185307179586
0.620253164556962,6283.185307179586
0.6329113924050632,6283.185307179586
0.7499999999999999,6283.185307179586
0.7499999999999999,6283.185307179586
0.875,6283.185307179586
0.9014084507042254,6283.185307179586
1.0605303030303028,6283.185307179586
1.0605303030303028,6283.185307179586
1.25,6283.185307179586
1.2711864406779663,6283.185307179586
1.5,6283.185307179586
1.5,6283.185307179586
1.777777777777778,6283.185307179586
1.86046511627907,6283.185307179586
2.2222222222222223,6283.185307179586
2.3142857142857145,6283.185307179586
3.0384615384615383,6283.185307179586
3.2,6283.185307179586
4.875,6283.185307179586
5.133333333333334,6283.185307179586
12.666666666666668,6283.185307179586
15.0,6283.185307179586
-14.2,6283.185307179586
-14.2,6283.185307179586
-4.714285714285714,6283.185307179586
-4.4,6283.185307179586
-2.5,6283.185307179586
-2.3076923076923075,6283.185307179586
-1.588235294117647,6283.185307179586
-1.588235294117647,6283.185307179586
